SITE,STAGE,TRANSECT_POINT,NORTHING,EASTING,ENVIRON,DIST_FPL,LOCATION,CAT_Z,CLASS_Z,ACTUAL_Z,FP_Z,DATE,D13C_CH4,D13C_CO2,WATER_T,KH_O2,DT_DZ,WATER_TK,COND,PH,WIND_ONSITE,ORP,REDOX_ORP,CHL,O2_PERCENT,O2,DO2_DZ,DIC,PCO2,DPCO2_DZ,PCH4,DPCH4_DZ,PN2O,KH_PCO2,KH_PCH4,KH_PN2O,D13C_DIC,D18O_O2,O2_Ar,MOX,MPROD,MCARB,INUN_T
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,3,NA,0.5,1.75,11/4/15 0:00,-36.259,-39.329,28.83,1.1982,0,301.98,0.019,6.51,0.3,-31,Sulfate reduction,33.6,4.2,0.33,-0.048870482,NA,20989.333,-1479.204194,20895.19,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,4,NA,1,1.75,11/4/15 0:00,-35.939,-39.944,28.82,1.1982,0,301.97,0.019,6.48,0.3,-168.2,Sulfate reduction,29.3,4.2,0.33,-0.048870482,NA,22441.418,-1479.204194,26288.75,-5506.334588,NA,0.030695433,0.001327,0.021797144,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,4,NA,1,1.75,11/4/15 0:00,-36.56,-40.304,28.82,1.1982,0,301.97,0.019,6.48,0.3,-168.2,Sulfate reduction,29.3,4.2,0.33,-0.048870482,NA,21531.277,-1479.204194,24278.1,-5506.334588,NA,0.030695433,0.001327,0.021797144,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,4,NA,1,1.75,11/4/15 0:00,-36.738,-40.16,28.82,1.1982,0,301.97,0.019,6.48,0.3,-168.2,Sulfate reduction,29.3,4.2,0.33,-0.048870482,NA,22796.754,-1479.204194,24743.67,-5506.334588,NA,0.030695433,0.001327,0.021797144,NA,NA,NA,NA,NA,NA,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,5,Bottom,1.5,1.75,11/4/15 0:00,-36.818,-42.858,28.83,1.1982,0,301.98,0.019,6.48,0.3,-192.2,Methanogenesis,44.1,4,0.31,-0.048870482,NA,21367.734,-1479.204194,18744.24,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,-10.52,-10.52,-7.87,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,5,Bottom,1.5,1.75,11/4/15 0:00,-36.772,-41.434,28.83,1.1982,0,301.98,0.019,6.48,0.3,-192.2,Methanogenesis,44.1,4,0.31,-0.048870482,NA,19816.598,-1479.204194,15569.69,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,-11.33,-11.33,-8.48,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,5,Bottom,1.5,1.75,11/4/15 0:00,-36.672,-40.633,28.83,1.1982,0,301.98,0.019,6.48,0.3,-192.2,Methanogenesis,44.1,4,0.31,-0.048870482,NA,19856.1,-1479.204194,18655.86,-5506.334588,NA,0.030687633,0.001327,0.021791253,NA,NA,NA,-11.38,-11.38,-8.52,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,6,Sediment,1.75,1.75,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,10.54,7.89,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,6,Sediment,1.75,1.75,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,11.2,8.38,81
PrKo.5,High,5,13.03392,103.65775,Floodplain,3750,Northwest,6,Sediment,1.75,1.75,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,11.61,8.69,81
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,1,Surface,0.1,1.25,11/4/15 0:00,-30.518,-34.616,29.51,1.18078,-0.30896921,302.66,0.012,6.39,0.6,2.4,Sulfate reduction,15.5,10,0.76,-0.341900937,NA,20326.595,475.2663632,14946.14,1456.394288,NA,0.030164793,0.001313,0.021396433,-10.79,27.14,2.87,-1.14,-1.14,-0.85,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,1,Surface,0.1,1.25,11/4/15 0:00,-29.219,-36.096,29.51,1.18078,-0.30896921,302.66,0.012,6.39,0.6,2.4,Sulfate reduction,15.5,10,0.76,-0.341900937,NA,21402.073,475.2663632,15554.81,1456.394288,NA,0.030164793,0.001313,0.021396433,-11.41,25.46,2.77,-2.91,-2.91,-2.18,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,1,Surface,0.1,1.25,11/4/15 0:00,-29.41,-36.583,29.51,1.18078,-0.30896921,302.66,0.012,6.39,0.6,2.4,Sulfate reduction,15.5,10,0.76,-0.341900937,NA,20390.055,475.2663632,16106.78,1456.394288,NA,0.030164793,0.001313,0.021396433,-11.47,25.46,3.05,-3.21,-3.21,-2.4,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,2,NA,0.25,1.25,11/4/15 0:00,-34.85,-42.5,29.64,1.18078,-0.30896921,302.79,0.012,6.4,0.6,-11.2,Sulfate reduction,20.7,6.5,0.49,-0.341900937,NA,20978.023,475.2663632,20073.08,1456.394288,NA,0.030066508,0.00131,0.021322231,NA,NA,NA,NA,NA,NA,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,2,NA,0.25,1.25,11/4/15 0:00,-34.653,-42.223,29.64,1.18078,-0.30896921,302.79,0.012,6.4,0.6,-11.2,Sulfate reduction,20.7,6.5,0.49,-0.341900937,NA,20837.191,475.2663632,19603.97,1456.394288,NA,0.030066508,0.00131,0.021322231,NA,NA,NA,NA,NA,NA,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,2,NA,0.25,1.25,11/4/15 0:00,-34.492,-42.102,29.64,1.18078,-0.30896921,302.79,0.012,6.4,0.6,-11.2,Sulfate reduction,20.7,6.5,0.49,-0.341900937,NA,21014.686,475.2663632,19613.33,1456.394288,NA,0.030066508,0.00131,0.021322231,NA,NA,NA,NA,NA,NA,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,3,NA,0.5,1.25,11/4/15 0:00,-35.684,-43.112,29.41,1.1982,-0.30896921,302.56,0.012,6.4,0.6,-63.8,Sulfate reduction,24.3,5.6,0.42,-0.341900937,NA,19342.255,475.2663632,17339.23,1456.394288,NA,0.030240759,0.001315,0.021453788,NA,NA,NA,NA,NA,NA,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,3,NA,0.5,1.25,11/4/15 0:00,-35.972,-43.799,29.41,1.1982,-0.30896921,302.56,0.012,6.4,0.6,-63.8,Sulfate reduction,24.3,5.6,0.42,-0.341900937,NA,21008.162,475.2663632,18253.54,1456.394288,NA,0.030240759,0.001315,0.021453788,NA,NA,NA,NA,NA,NA,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,3,NA,0.5,1.25,11/4/15 0:00,-35.94,-42.408,29.41,1.1982,-0.30896921,302.56,0.012,6.4,0.6,-63.8,Sulfate reduction,24.3,5.6,0.42,-0.341900937,NA,22470.664,475.2663632,21672.56,1456.394288,NA,0.030240759,0.001315,0.021453788,NA,NA,NA,NA,NA,NA,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,5,Bottom,1,1.25,11/4/15 0:00,-35.473,-39.663,29.3,1.1982,-0.30896921,302.45,0.012,6.39,0.6,-110.4,Sulfate reduction,25.3,5,0.38,-0.341900937,NA,21561.916,475.2663632,17604.96,1456.394288,NA,0.030324686,0.001317,0.021517157,-11.27,27.04,3.85,-1.12,-1.12,-0.84,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,5,Bottom,1,1.25,11/4/15 0:00,-35.169,-40.684,29.3,1.1982,-0.30896921,302.45,0.012,6.39,0.6,-110.4,Sulfate reduction,25.3,5,0.38,-0.341900937,NA,20527.154,475.2663632,19187.52,1456.394288,NA,0.030324686,0.001317,0.021517157,-10.7,25.83,4.31,-1.16,-1.16,-0.87,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,5,Bottom,1,1.25,11/4/15 0:00,-35.336,-40.783,29.3,1.1982,-0.30896921,302.45,0.012,6.39,0.6,-110.4,Sulfate reduction,25.3,5,0.38,-0.341900937,NA,21500.27,475.2663632,17880.86,1456.394288,NA,0.030324686,0.001317,0.021517157,-11.65,26.03,4.14,-1.18,-1.18,-0.89,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,6,Sediment,1.25,1.25,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,3.04,2.27,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,6,Sediment,1.25,1.25,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,3.82,2.86,86
PrKo.6,High,6,13.04305,103.66675,Floodplain,5150,Northwest,6,Sediment,1.25,1.25,11/4/15 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,3.65,2.73,86
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,1,Surface,0.1,1.5,3/3/16 0:00,-57.257,-36.875,29.94,1.18078,-2.579571248,303.09,0.016,6.58,1.2,254.6,Manganese reduction,20.6,NA,NA,NA,NA,25389.102,8867.765237,5.8,49.46666667,NA,0.029841702,0.001304,0.021152533,-6.68,23.34,20.66,0,0,0,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,1,Surface,0.1,1.5,3/3/16 0:00,-61.436,-37.091,29.94,1.18078,-2.579571248,303.09,0.016,6.58,1.2,254.6,Manganese reduction,20.6,NA,NA,NA,NA,25387.99,8867.765237,5.8,49.46666667,NA,0.029841702,0.001304,0.021152533,-11.04,22.68,20.86,0,0,0,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,1,Surface,0.1,1.5,3/3/16 0:00,-54.797,-37.135,29.94,1.18078,-2.579571248,303.09,0.016,6.58,1.2,254.6,Manganese reduction,20.6,NA,NA,NA,NA,25952.476,8867.765237,5.8,49.46666667,NA,0.029841702,0.001304,0.021152533,-10.31,20.57,22.6,0,0,0,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,2,NA,0.5,1.5,3/3/16 0:00,-53.095,-36.776,27.39,1.23518,-2.579571248,300.54,0.016,6.54,1.2,292.8,Nitrate reduction,21.2,NA,NA,NA,NA,33591.526,8867.765237,5.8,49.46666667,NA,0.031845067,0.001359,0.022665852,-10.35,24.55,15.93,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,2,NA,0.5,1.5,3/3/16 0:00,-52.957,-37.388,27.39,1.23518,-2.579571248,300.54,0.016,6.54,1.2,292.8,Nitrate reduction,21.2,NA,NA,NA,NA,27915.069,8867.765237,5.8,49.46666667,NA,0.031845067,0.001359,0.022665852,NA,NA,NA,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,2,NA,0.5,1.5,3/3/16 0:00,-51.735,-36.834,27.39,1.23518,-2.579571248,300.54,0.016,6.54,1.2,292.8,Nitrate reduction,21.2,NA,NA,NA,NA,26578.148,8867.765237,5.8,49.46666667,NA,0.031845067,0.001359,0.022665852,NA,NA,NA,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,3,NA,0.75,1.5,3/3/16 0:00,-43.287,-32.347,26.93,1.23518,-2.579571248,300.08,0.016,6.67,1.2,224.2,Manganese reduction,20.6,NA,NA,NA,NA,26872.559,8867.765237,5.8,49.46666667,NA,0.03222982,0.00137,0.022956758,NA,NA,NA,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,3,NA,0.75,1.5,3/3/16 0:00,-61.698,-32.085,26.93,1.23518,-2.579571248,300.08,0.016,6.67,1.2,224.2,Manganese reduction,20.6,NA,NA,NA,NA,31182.727,8867.765237,5.8,49.46666667,NA,0.03222982,0.00137,0.022956758,NA,NA,NA,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,3,NA,0.75,1.5,3/3/16 0:00,-59.702,-31.729,26.93,1.23518,-2.579571248,300.08,0.016,6.67,1.2,224.2,Manganese reduction,20.6,NA,NA,NA,NA,29827.89,8867.765237,5.8,49.46666667,NA,0.03222982,0.00137,0.022956758,NA,NA,NA,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,4,NA,1,1.5,3/3/16 0:00,-52.397,-37.847,26.84,1.23518,-2.579571248,299.99,0.016,6.75,1.2,280.4,Nitrate reduction,20.6,NA,NA,NA,NA,22880.604,8867.765237,5.8,49.46666667,NA,0.032305977,0.001372,0.023014349,NA,NA,NA,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,4,NA,1,1.5,3/3/16 0:00,-74.337,-37.611,26.84,1.23518,-2.579571248,299.99,0.016,6.75,1.2,280.4,Nitrate reduction,20.6,NA,NA,NA,NA,22607.801,8867.765237,5.8,49.46666667,NA,0.032305977,0.001372,0.023014349,NA,NA,NA,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,4,NA,1,1.5,3/3/16 0:00,-53.567,-38.42,26.84,1.23518,-2.579571248,299.99,0.016,6.75,1.2,280.4,Nitrate reduction,20.6,NA,NA,NA,NA,21665.559,8867.765237,5.8,49.46666667,NA,0.032305977,0.001372,0.023014349,-7.89,26.46,17.11,NA,NA,NA,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,5,Bottom,1.25,1.5,3/3/16 0:00,-60.319,-37.86,26.83,1.23518,-2.579571248,299.98,0.016,6.74,1.2,-32.1,Sulfate reduction,20.6,NA,NA,NA,NA,44515.697,8867.765237,5.8,49.46666667,NA,0.032314457,0.001372,0.023020762,-11.23,26.6,17.01,0,0,0,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,5,Bottom,1.25,1.5,3/3/16 0:00,-57.984,-38.192,26.83,1.23518,-2.579571248,299.98,0.016,6.74,1.2,-32.1,Sulfate reduction,20.6,NA,NA,NA,NA,41055.821,8867.765237,115.54,49.46666667,NA,0.032314457,0.001372,0.023020762,-11.51,26.81,16.99,0,0,0,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,5,Bottom,1.25,1.5,3/3/16 0:00,-60.632,-38.743,26.83,1.23518,-2.579571248,299.98,0.016,6.74,1.2,-32.1,Sulfate reduction,20.6,NA,NA,NA,NA,40103.546,8867.765237,118.1,49.46666667,NA,0.032314457,0.001372,0.023020762,-11.08,26.28,17.07,0,0,0,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,6,Sediment,1.5,1.5,3/3/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.05,0.79,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,6,Sediment,1.5,1.5,3/3/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.37,98.37,73.66,365
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,-1960,Central,6,Sediment,1.5,1.5,3/3/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.43,98.43,73.71,365
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,1,Surface,0.1,0.5,3/3/16 0:00,-50.841,-38.126,25.44,1.27519,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,21958.16,-19644.91556,7500.06,-8558.933333,NA,0.033528952,0.001406,0.023939631,-13.6,22.8,14.64,13.01,13.01,9.74,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,1,Surface,0.1,0.5,3/3/16 0:00,-49.113,-41.028,25.44,1.27519,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,27759.596,-19644.91556,8036.83,-8558.933333,NA,0.033528952,0.001406,0.023939631,-13.2,22.77,14.5,15.32,15.32,11.47,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,1,Surface,0.1,0.5,3/3/16 0:00,-49.098,-40.277,25.44,1.27519,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,26496.732,-19644.91556,7202.93,-8558.933333,NA,0.033528952,0.001406,0.023939631,-13.01,22.77,14.97,3.05,3.05,2.29,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,5,Bottom,0.25,0.5,3/3/16 0:00,-49.436,-40.701,25.44,1.27519,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,27245.629,-19644.91556,7226.69,-8558.933333,NA,0.033528952,0.001406,0.023939631,NA,NA,NA,2.55,2.55,1.91,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,5,Bottom,0.25,0.5,3/3/16 0:00,-49.833,-37.678,25.44,1.27519,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,20327.032,-19644.91556,6032.98,-8558.933333,NA,0.033528952,0.001406,0.023939631,NA,NA,NA,2.17,2.17,1.62,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,5,Bottom,0.25,0.5,3/3/16 0:00,-49.303,-41.002,25.44,1.27519,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,19801.615,-19644.91556,5628.63,-8558.933333,NA,0.033528952,0.001406,0.023939631,NA,NA,NA,1.27,1.27,0.95,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,6,Sediment,0.5,0.5,3/3/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,2.6,1.95,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,6,Sediment,0.5,0.5,3/3/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,2.2,1.65,310
AnRe.2,Falling,2,12.65222,104.14899,Edge,0,Central,6,Sediment,0.5,0.5,3/3/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,1.34,1.01,310
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,1,Surface,0.1,1.75,3/2/16 0:00,-56.301,-37.972,28.59,1.1982,-1.080812641,301.74,0.017,6.95,2.5,485.5,Nitrate reduction,16.1,82.1,6.4,-0.008126411,NA,25234.871,2858.627178,291.39,-109.8280662,NA,0.030875726,0.001332,0.02193333,-10.85,25.29,17.47,-0.26,-0.26,-0.2,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,1,Surface,0.1,1.75,3/2/16 0:00,-49.477,-31.95,28.59,1.1982,-1.080812641,301.74,0.017,6.95,2.5,485.5,Nitrate reduction,16.1,82.1,6.4,-0.008126411,NA,21816.705,2858.627178,241.62,-109.8280662,NA,0.030875726,0.001332,0.02193333,-11.74,25.12,17.76,-0.32,-0.32,-0.24,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,1,Surface,0.1,1.75,3/2/16 0:00,-31.973,-33.195,28.59,1.1982,-1.080812641,301.74,0.017,6.95,2.5,485.5,Nitrate reduction,16.1,82.1,6.4,-0.008126411,NA,28799.711,2858.627178,308.58,-109.8280662,NA,0.030875726,0.001332,0.02193333,-10.86,25.28,17.32,-0.3,-0.3,-0.22,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,2,NA,0.5,1.75,3/2/16 0:00,-30.865,-36.686,27.78,1.21633,-1.080812641,300.93,0.017,6.83,2.5,228.1,Manganese reduction,25.8,79.1,6.3,-0.008126411,NA,28333.111,2858.627178,260.22,-109.8280662,NA,0.031524659,0.00135,0.022423662,NA,NA,NA,NA,NA,NA,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,2,NA,0.5,1.75,3/2/16 0:00,-43.075,-32.524,27.78,1.21633,-1.080812641,300.93,0.017,6.83,2.5,228.1,Manganese reduction,25.8,79.1,6.3,-0.008126411,NA,26579.009,2858.627178,319.13,-109.8280662,NA,0.031524659,0.00135,0.022423662,NA,NA,NA,NA,NA,NA,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,2,NA,0.5,1.75,3/2/16 0:00,-47.288,-29.782,27.78,1.21633,-1.080812641,300.93,0.017,6.83,2.5,228.1,Manganese reduction,25.8,79.1,6.3,-0.008126411,NA,24942.094,2858.627178,297.56,-109.8280662,NA,0.031524659,0.00135,0.022423662,NA,NA,NA,NA,NA,NA,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,3,NA,1,1.75,3/2/16 0:00,-33.96,-30.828,27.21,1.23518,-1.080812641,300.36,0.017,6.95,2.5,269.3,Nitrate reduction,26.4,78.9,6.27,-0.008126411,NA,27837.038,2858.627178,180.09,-109.8280662,NA,0.031994733,0.001363,0.022779002,NA,NA,NA,NA,NA,NA,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,3,NA,1,1.75,3/2/16 0:00,-50.637,-34.554,27.21,1.23518,-1.080812641,300.36,0.017,6.95,2.5,269.3,Nitrate reduction,26.4,78.9,6.27,-0.008126411,NA,24897.709,2858.627178,170.6,-109.8280662,NA,0.031994733,0.001363,0.022779002,NA,NA,NA,NA,NA,NA,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,3,NA,1,1.75,3/2/16 0:00,-55.287,-35.419,27.21,1.23518,-1.080812641,300.36,0.017,6.95,2.5,269.3,Nitrate reduction,26.4,78.9,6.27,-0.008126411,NA,20816.769,2858.627178,102.66,-109.8280662,NA,0.031994733,0.001363,0.022779002,NA,NA,NA,NA,NA,NA,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,5,Bottom,1.5,1.75,3/2/16 0:00,-42.085,-37.424,27.06,1.23518,-1.080812641,300.21,0.017,7.12,2.5,564,Nitrate reduction,25.2,80.2,6.39,-0.008126411,NA,33563.278,2858.627178,126.4,-109.8280662,NA,0.032120326,0.001367,0.022873963,-7.63,26.52,16.72,-0.24,-0.24,-0.18,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,5,Bottom,1.5,1.75,3/2/16 0:00,-35.135,-37.651,27.06,1.23518,-1.080812641,300.21,0.017,7.12,2.5,564,Nitrate reduction,25.2,80.2,6.39,-0.008126411,NA,28609.206,2858.627178,164.81,-109.8280662,NA,0.032120326,0.001367,0.022873963,-10.72,26.69,16.55,-0.29,-0.29,-0.22,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,5,Bottom,1.5,1.75,3/2/16 0:00,-35.598,-38.763,27.06,1.23518,-1.080812641,300.21,0.017,7.12,2.5,564,Nitrate reduction,25.2,80.2,6.39,-0.008126411,NA,29011.275,2858.627178,180.95,-109.8280662,NA,0.032120326,0.001367,0.022873963,-10.51,26.8,15.16,-0.25,-0.25,-0.18,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,6,Sediment,1.75,1.75,3/2/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.34,0.25,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,6,Sediment,1.75,1.75,3/2/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.35,0.26,327
KaPr.1,Falling,1,12.51286,104.48435,Pelagic,-390,Southwest,6,Sediment,1.75,1.75,3/2/16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.37,0.28,327
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,1,Surface,0.1,0.75,3/2/16 0:00,-73.087,-44.063,29.01,1.1982,0,302.16,0.015,6.66,2.5,392,Nitrate reduction,16.1,0,0,0,NA,19755.998,-27342.82889,480.56,-12494.82222,NA,0.030547793,0.001323,0.021685637,-7.87,34.18,10.42,0,0,0,307
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,1,Surface,0.1,0.75,3/2/16 0:00,-71.194,-49.509,29.01,1.1982,0,302.16,0.015,6.66,2.5,392,Nitrate reduction,16.1,0,0,0,NA,20700.975,-27342.82889,415.84,-12494.82222,NA,0.030547793,0.001323,0.021685637,-12.61,48.45,NA,0,0,0,307
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,1,Surface,0.1,0.75,3/2/16 0:00,-61.897,-38.264,29.01,1.1982,0,302.16,0.015,6.66,2.5,392,Nitrate reduction,16.1,0,0,0,NA,27695.118,-27342.82889,5251.23,-12494.82222,NA,0.030547793,0.001323,0.021685637,-10.73,28.78,14.63,0,0,0,307
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,5,Bottom,0.25,0.75,3/2/16 0:00,-73.224,-50.091,29.01,1.1982,0,302.16,0.015,6.66,2.5,392,Nitrate reduction,16.1,0,0,0,NA,20820.022,-27342.82889,94.94,-12494.82222,NA,0.030547793,0.001323,0.021685637,NA,NA,NA,0,0,0,307
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,5,Bottom,0.25,0.75,3/2/16 0:00,-80.42,-49.235,29.01,1.1982,0,302.16,0.015,6.66,2.5,392,Nitrate reduction,16.1,0,0,0,NA,15122.655,-27342.82889,44.68,-12494.82222,NA,0.030547793,0.001323,0.021685637,NA,NA,NA,0,0,0,307
KaPr.2,Falling,2,12.51012,104.48435,Edge,0,Southwest,5,Bottom,0.25,0.75,3/2/16 0:00,-74.636,-48.927,29.01,1.1982,0,302.16,0.015,6.66,2.5,392,Nitrate reduction,16.1,0,0,0,NA,19905.141,-27342.82889,385.34,-12494.82222,NA,0.030547793,0.001323,0.021685637,NA,NA,NA,0,0,0,307
