"","f1","f2","f3","f4","f5","f6","f7","f8"
"1378",0.15,0.2,0.45,0,0,0,0.05,0.15
"1379",0.15,0.25,0.4,0,0,0,0.05,0.15
"1380",0.2,0.2,0.4,0,0,0,0.05,0.15
"1381",0.2,0.25,0.35,0,0,0,0.05,0.15
"1382",0.2,0.3,0.3,0,0,0,0.05,0.15
"1383",0.25,0.25,0.3,0,0,0,0.05,0.15
"1384",0.2,0.2,0.35,0,0,0,0.05,0.2
"1385",0.2,0.25,0.3,0,0,0,0.05,0.2
"1386",0.25,0.25,0.25,0,0,0,0.05,0.2
"1387",0.1,0.1,0.6,0,0,0,0.1,0.1
"1388",0.1,0.15,0.55,0,0,0,0.1,0.1
"1389",0.1,0.2,0.5,0,0,0,0.1,0.1
"1390",0.1,0.25,0.45,0,0,0,0.1,0.1
"1391",0.1,0.3,0.4,0,0,0,0.1,0.1
"1392",0.15,0.15,0.5,0,0,0,0.1,0.1
"1393",0.15,0.2,0.45,0,0,0,0.1,0.1
"1394",0.15,0.25,0.4,0,0,0,0.1,0.1
"1395",0.2,0.2,0.4,0,0,0,0.1,0.1
"1396",0.2,0.25,0.35,0,0,0,0.1,0.1
"1397",0.2,0.3,0.3,0,0,0,0.1,0.1
"1398",0.25,0.25,0.3,0,0,0,0.1,0.1
"1399",0.15,0.15,0.45,0,0,0,0.1,0.15
"1400",0.15,0.2,0.4,0,0,0,0.1,0.15
"1401",0.15,0.25,0.35,0,0,0,0.1,0.15
"1402",0.15,0.3,0.3,0,0,0,0.1,0.15
"1403",0.2,0.2,0.35,0,0,0,0.1,0.15
"1404",0.2,0.25,0.3,0,0,0,0.1,0.15
"1405",0.25,0.25,0.25,0,0,0,0.1,0.15
"1406",0.2,0.2,0.3,0,0,0,0.1,0.2
"1407",0.2,0.25,0.25,0,0,0,0.1,0.2
"1408",0.15,0.15,0.4,0,0,0,0.15,0.15
"1409",0.15,0.25,0.3,0,0,0,0.15,0.15
"1410",0.2,0.2,0.3,0,0,0,0.15,0.15
"1411",0.2,0.25,0.25,0,0,0,0.15,0.15
"1412",0.2,0.2,0.25,0,0,0,0.15,0.2
"1413",0.2,0.2,0.2,0,0,0,0.2,0.2
"1414",0.05,0.05,0.75,0,0,0.05,0.05,0.05
"1415",0.05,0.1,0.7,0,0,0.05,0.05,0.05
"1416",0.05,0.15,0.65,0,0,0.05,0.05,0.05
"1417",0.05,0.2,0.6,0,0,0.05,0.05,0.05
"1418",0.05,0.25,0.55,0,0,0.05,0.05,0.05
"1419",0.05,0.3,0.5,0,0,0.05,0.05,0.05
"1420",0.05,0.35,0.45,0,0,0.05,0.05,0.05
"1421",0.05,0.4,0.4,0,0,0.05,0.05,0.05
"1422",0.1,0.1,0.65,0,0,0.05,0.05,0.05
"1423",0.1,0.15,0.6,0,0,0.05,0.05,0.05
"1424",0.1,0.2,0.55,0,0,0.05,0.05,0.05
"1425",0.1,0.25,0.5,0,0,0.05,0.05,0.05
"1426",0.1,0.3,0.45,0,0,0.05,0.05,0.05
"1427",0.1,0.35,0.4,0,0,0.05,0.05,0.05
"1428",0.15,0.15,0.55,0,0,0.05,0.05,0.05
"1429",0.15,0.2,0.5,0,0,0.05,0.05,0.05
"1430",0.15,0.25,0.45,0,0,0.05,0.05,0.05
"1431",0.15,0.3,0.4,0,0,0.05,0.05,0.05
"1432",0.2,0.2,0.45,0,0,0.05,0.05,0.05
"1433",0.2,0.25,0.4,0,0,0.05,0.05,0.05
"1434",0.25,0.25,0.35,0,0,0.05,0.05,0.05
"1435",0.25,0.3,0.3,0,0,0.05,0.05,0.05
"1436",0.1,0.1,0.6,0,0,0.05,0.05,0.1
"1437",0.1,0.15,0.55,0,0,0.05,0.05,0.1
"1438",0.1,0.2,0.5,0,0,0.05,0.05,0.1
"1439",0.1,0.25,0.45,0,0,0.05,0.05,0.1
"1440",0.1,0.3,0.4,0,0,0.05,0.05,0.1
"1441",0.15,0.15,0.5,0,0,0.05,0.05,0.1
"1442",0.15,0.2,0.45,0,0,0.05,0.05,0.1
"1443",0.15,0.25,0.4,0,0,0.05,0.05,0.1
"1444",0.2,0.2,0.4,0,0,0.05,0.05,0.1
"1445",0.2,0.25,0.35,0,0,0.05,0.05,0.1
"1446",0.2,0.3,0.3,0,0,0.05,0.05,0.1
"1447",0.25,0.25,0.3,0,0,0.05,0.05,0.1
"1448",0.15,0.15,0.45,0,0,0.05,0.05,0.15
"1449",0.15,0.2,0.4,0,0,0.05,0.05,0.15
"1450",0.15,0.25,0.35,0,0,0.05,0.05,0.15
"1451",0.15,0.3,0.3,0,0,0.05,0.05,0.15
"1452",0.2,0.2,0.35,0,0,0.05,0.05,0.15
"1453",0.2,0.25,0.3,0,0,0.05,0.05,0.15
"1454",0.25,0.25,0.25,0,0,0.05,0.05,0.15
"1455",0.2,0.2,0.3,0,0,0.05,0.05,0.2
"1456",0.2,0.25,0.25,0,0,0.05,0.05,0.2
"1457",0.1,0.1,0.55,0,0,0.05,0.1,0.1
"1458",0.1,0.15,0.5,0,0,0.05,0.1,0.1
"1459",0.1,0.2,0.45,0,0,0.05,0.1,0.1
"1460",0.1,0.25,0.4,0,0,0.05,0.1,0.1
"1461",0.1,0.3,0.35,0,0,0.05,0.1,0.1
"1462",0.15,0.15,0.45,0,0,0.05,0.1,0.1
"1463",0.15,0.2,0.4,0,0,0.05,0.1,0.1
"1464",0.15,0.25,0.35,0,0,0.05,0.1,0.1
"1465",0.15,0.3,0.3,0,0,0.05,0.1,0.1
"1466",0.2,0.2,0.35,0,0,0.05,0.1,0.1
"1467",0.2,0.25,0.3,0,0,0.05,0.1,0.1
"1468",0.25,0.25,0.25,0,0,0.05,0.1,0.1
"1469",0.15,0.15,0.4,0,0,0.05,0.1,0.15
"1470",0.15,0.25,0.3,0,0,0.05,0.1,0.15
"1471",0.2,0.2,0.3,0,0,0.05,0.1,0.15
"1472",0.2,0.25,0.25,0,0,0.05,0.1,0.15
"1473",0.2,0.2,0.25,0,0,0.05,0.1,0.2
"1474",0.15,0.15,0.35,0,0,0.05,0.15,0.15
"1475",0.15,0.2,0.3,0,0,0.05,0.15,0.15
"1476",0.15,0.25,0.25,0,0,0.05,0.15,0.15
"1477",0.2,0.2,0.25,0,0,0.05,0.15,0.15
"1478",0.2,0.2,0.2,0,0,0.05,0.15,0.2
"1479",0.1,0.1,0.5,0,0,0.1,0.1,0.1
"1480",0.1,0.15,0.45,0,0,0.1,0.1,0.1
"1481",0.1,0.2,0.4,0,0,0.1,0.1,0.1
"1482",0.1,0.25,0.35,0,0,0.1,0.1,0.1
"1483",0.1,0.3,0.3,0,0,0.1,0.1,0.1
"1484",0.15,0.15,0.4,0,0,0.1,0.1,0.1
"1485",0.15,0.25,0.3,0,0,0.1,0.1,0.1
"1486",0.2,0.2,0.3,0,0,0.1,0.1,0.1
"1487",0.2,0.25,0.25,0,0,0.1,0.1,0.1
"1488",0.15,0.15,0.35,0,0,0.1,0.1,0.15
"1489",0.15,0.2,0.3,0,0,0.1,0.1,0.15
"1490",0.15,0.25,0.25,0,0,0.1,0.1,0.15
"1491",0.2,0.2,0.25,0,0,0.1,0.1,0.15
"1492",0.2,0.2,0.2,0,0,0.1,0.1,0.2
"1493",0.15,0.15,0.3,0,0,0.1,0.15,0.15
"1494",0.15,0.2,0.25,0,0,0.1,0.15,0.15
"1495",0.2,0.2,0.2,0,0,0.1,0.15,0.15
"1496",0.15,0.15,0.25,0,0,0.15,0.15,0.15
"1497",0.15,0.2,0.2,0,0,0.15,0.15,0.15
"1498",0.05,0.05,0.7,0,0.05,0.05,0.05,0.05
"1499",0.05,0.1,0.65,0,0.05,0.05,0.05,0.05
"1500",0.05,0.15,0.6,0,0.05,0.05,0.05,0.05
"1501",0.05,0.2,0.55,0,0.05,0.05,0.05,0.05
"1502",0.05,0.25,0.5,0,0.05,0.05,0.05,0.05
"1503",0.05,0.3,0.45,0,0.05,0.05,0.05,0.05
"1504",0.05,0.35,0.4,0,0.05,0.05,0.05,0.05
"1505",0.1,0.1,0.6,0,0.05,0.05,0.05,0.05
"1506",0.1,0.15,0.55,0,0.05,0.05,0.05,0.05
"1507",0.1,0.2,0.5,0,0.05,0.05,0.05,0.05
"1508",0.1,0.25,0.45,0,0.05,0.05,0.05,0.05
"1509",0.1,0.3,0.4,0,0.05,0.05,0.05,0.05
"1510",0.15,0.15,0.5,0,0.05,0.05,0.05,0.05
"1511",0.15,0.2,0.45,0,0.05,0.05,0.05,0.05
"1512",0.15,0.25,0.4,0,0.05,0.05,0.05,0.05
"1513",0.2,0.2,0.4,0,0.05,0.05,0.05,0.05
"1514",0.2,0.25,0.35,0,0.05,0.05,0.05,0.05
"1515",0.2,0.3,0.3,0,0.05,0.05,0.05,0.05
"1516",0.25,0.25,0.3,0,0.05,0.05,0.05,0.05
"1517",0.1,0.1,0.55,0,0.05,0.05,0.05,0.1
"1518",0.1,0.15,0.5,0,0.05,0.05,0.05,0.1
"1519",0.1,0.2,0.45,0,0.05,0.05,0.05,0.1
"1520",0.1,0.25,0.4,0,0.05,0.05,0.05,0.1
"1521",0.1,0.3,0.35,0,0.05,0.05,0.05,0.1
"1522",0.15,0.15,0.45,0,0.05,0.05,0.05,0.1
"1523",0.15,0.2,0.4,0,0.05,0.05,0.05,0.1
"1524",0.15,0.25,0.35,0,0.05,0.05,0.05,0.1
"1525",0.15,0.3,0.3,0,0.05,0.05,0.05,0.1
"1526",0.2,0.2,0.35,0,0.05,0.05,0.05,0.1
"1527",0.2,0.25,0.3,0,0.05,0.05,0.05,0.1
"1528",0.25,0.25,0.25,0,0.05,0.05,0.05,0.1
"1529",0.15,0.15,0.4,0,0.05,0.05,0.05,0.15
"1530",0.15,0.25,0.3,0,0.05,0.05,0.05,0.15
"1531",0.2,0.2,0.3,0,0.05,0.05,0.05,0.15
"1532",0.2,0.25,0.25,0,0.05,0.05,0.05,0.15
"1533",0.2,0.2,0.25,0,0.05,0.05,0.05,0.2
"1534",0.1,0.1,0.5,0,0.05,0.05,0.1,0.1
"1535",0.1,0.15,0.45,0,0.05,0.05,0.1,0.1
"1536",0.1,0.2,0.4,0,0.05,0.05,0.1,0.1
"1537",0.1,0.25,0.35,0,0.05,0.05,0.1,0.1
"1538",0.1,0.3,0.3,0,0.05,0.05,0.1,0.1
"1539",0.15,0.15,0.4,0,0.05,0.05,0.1,0.1
"1540",0.15,0.25,0.3,0,0.05,0.05,0.1,0.1
"1541",0.2,0.2,0.3,0,0.05,0.05,0.1,0.1
"1542",0.2,0.25,0.25,0,0.05,0.05,0.1,0.1
"1543",0.15,0.15,0.35,0,0.05,0.05,0.1,0.15
"1544",0.15,0.2,0.3,0,0.05,0.05,0.1,0.15
"1545",0.15,0.25,0.25,0,0.05,0.05,0.1,0.15
"1546",0.2,0.2,0.25,0,0.05,0.05,0.1,0.15
"1547",0.2,0.2,0.2,0,0.05,0.05,0.1,0.2
"1548",0.15,0.15,0.3,0,0.05,0.05,0.15,0.15
"1549",0.15,0.2,0.25,0,0.05,0.05,0.15,0.15
"1550",0.2,0.2,0.2,0,0.05,0.05,0.15,0.15
"1551",0.1,0.1,0.45,0,0.05,0.1,0.1,0.1
"1552",0.1,0.15,0.4,0,0.05,0.1,0.1,0.1
"1553",0.1,0.2,0.35,0,0.05,0.1,0.1,0.1
"1554",0.1,0.25,0.3,0,0.05,0.1,0.1,0.1
"1555",0.15,0.15,0.35,0,0.05,0.1,0.1,0.1
"1556",0.15,0.2,0.3,0,0.05,0.1,0.1,0.1
"1557",0.15,0.25,0.25,0,0.05,0.1,0.1,0.1
"1558",0.2,0.2,0.25,0,0.05,0.1,0.1,0.1
"1559",0.15,0.15,0.3,0,0.05,0.1,0.1,0.15
"1560",0.15,0.2,0.25,0,0.05,0.1,0.1,0.15
"1561",0.2,0.2,0.2,0,0.05,0.1,0.1,0.15
"1562",0.15,0.15,0.25,0,0.05,0.1,0.15,0.15
"1563",0.15,0.2,0.2,0,0.05,0.1,0.15,0.15
"1564",0.15,0.15,0.2,0,0.05,0.15,0.15,0.15
"1565",0.1,0.1,0.4,0,0.1,0.1,0.1,0.1
"1566",0.1,0.15,0.35,0,0.1,0.1,0.1,0.1
"1567",0.1,0.2,0.3,0,0.1,0.1,0.1,0.1
"1568",0.1,0.25,0.25,0,0.1,0.1,0.1,0.1
"1569",0.15,0.15,0.3,0,0.1,0.1,0.1,0.1
"1570",0.15,0.2,0.25,0,0.1,0.1,0.1,0.1
"1571",0.2,0.2,0.2,0,0.1,0.1,0.1,0.1
"1572",0.15,0.15,0.25,0,0.1,0.1,0.1,0.15
"1573",0.15,0.2,0.2,0,0.1,0.1,0.1,0.15
"1574",0.15,0.15,0.2,0,0.1,0.1,0.15,0.15
"1575",0.15,0.15,0.15,0,0.1,0.15,0.15,0.15
"1576",0.05,0.05,0.65,0.05,0.05,0.05,0.05,0.05
"1577",0.05,0.1,0.6,0.05,0.05,0.05,0.05,0.05
"1578",0.05,0.15,0.55,0.05,0.05,0.05,0.05,0.05
"1579",0.05,0.2,0.5,0.05,0.05,0.05,0.05,0.05
"1580",0.05,0.25,0.45,0.05,0.05,0.05,0.05,0.05
"1581",0.05,0.3,0.4,0.05,0.05,0.05,0.05,0.05
"1582",0.05,0.35,0.35,0.05,0.05,0.05,0.05,0.05
"1583",0.1,0.1,0.55,0.05,0.05,0.05,0.05,0.05
"1584",0.1,0.15,0.5,0.05,0.05,0.05,0.05,0.05
"1585",0.1,0.2,0.45,0.05,0.05,0.05,0.05,0.05
"1586",0.1,0.25,0.4,0.05,0.05,0.05,0.05,0.05
"1587",0.1,0.3,0.35,0.05,0.05,0.05,0.05,0.05
"1588",0.15,0.15,0.45,0.05,0.05,0.05,0.05,0.05
"1589",0.15,0.2,0.4,0.05,0.05,0.05,0.05,0.05
"1590",0.15,0.25,0.35,0.05,0.05,0.05,0.05,0.05
"1591",0.15,0.3,0.3,0.05,0.05,0.05,0.05,0.05
"1592",0.2,0.2,0.35,0.05,0.05,0.05,0.05,0.05
"1593",0.2,0.25,0.3,0.05,0.05,0.05,0.05,0.05
"1594",0.25,0.25,0.25,0.05,0.05,0.05,0.05,0.05
"1595",0.1,0.1,0.5,0.05,0.05,0.05,0.05,0.1
"1596",0.1,0.15,0.45,0.05,0.05,0.05,0.05,0.1
"1597",0.1,0.2,0.4,0.05,0.05,0.05,0.05,0.1
"1598",0.1,0.25,0.35,0.05,0.05,0.05,0.05,0.1
"1599",0.1,0.3,0.3,0.05,0.05,0.05,0.05,0.1
"1600",0.15,0.15,0.4,0.05,0.05,0.05,0.05,0.1
"1601",0.15,0.25,0.3,0.05,0.05,0.05,0.05,0.1
"1602",0.2,0.2,0.3,0.05,0.05,0.05,0.05,0.1
"1603",0.2,0.25,0.25,0.05,0.05,0.05,0.05,0.1
"1604",0.15,0.15,0.35,0.05,0.05,0.05,0.05,0.15
"1605",0.15,0.2,0.3,0.05,0.05,0.05,0.05,0.15
"1606",0.15,0.25,0.25,0.05,0.05,0.05,0.05,0.15
"1607",0.2,0.2,0.25,0.05,0.05,0.05,0.05,0.15
"1608",0.2,0.2,0.2,0.05,0.05,0.05,0.05,0.2
"1609",0.1,0.1,0.45,0.05,0.05,0.05,0.1,0.1
"1610",0.1,0.15,0.4,0.05,0.05,0.05,0.1,0.1
"1611",0.1,0.2,0.35,0.05,0.05,0.05,0.1,0.1
"1612",0.1,0.25,0.3,0.05,0.05,0.05,0.1,0.1
"1613",0.15,0.15,0.35,0.05,0.05,0.05,0.1,0.1
"1614",0.15,0.2,0.3,0.05,0.05,0.05,0.1,0.1
"1615",0.15,0.25,0.25,0.05,0.05,0.05,0.1,0.1
"1616",0.2,0.2,0.25,0.05,0.05,0.05,0.1,0.1
"1617",0.15,0.15,0.3,0.05,0.05,0.05,0.1,0.15
"1618",0.15,0.2,0.25,0.05,0.05,0.05,0.1,0.15
"1619",0.2,0.2,0.2,0.05,0.05,0.05,0.1,0.15
"1620",0.15,0.15,0.25,0.05,0.05,0.05,0.15,0.15
"1621",0.15,0.2,0.2,0.05,0.05,0.05,0.15,0.15
"1622",0.1,0.1,0.4,0.05,0.05,0.1,0.1,0.1
"1623",0.1,0.15,0.35,0.05,0.05,0.1,0.1,0.1
"1624",0.1,0.2,0.3,0.05,0.05,0.1,0.1,0.1
"1625",0.1,0.25,0.25,0.05,0.05,0.1,0.1,0.1
"1626",0.15,0.15,0.3,0.05,0.05,0.1,0.1,0.1
"1627",0.15,0.2,0.25,0.05,0.05,0.1,0.1,0.1
"1628",0.2,0.2,0.2,0.05,0.05,0.1,0.1,0.1
"1629",0.15,0.15,0.25,0.05,0.05,0.1,0.1,0.15
"1630",0.15,0.2,0.2,0.05,0.05,0.1,0.1,0.15
"1631",0.15,0.15,0.2,0.05,0.05,0.1,0.15,0.15
"1632",0.15,0.15,0.15,0.05,0.05,0.15,0.15,0.15
"1633",0.1,0.1,0.35,0.05,0.1,0.1,0.1,0.1
"1634",0.1,0.15,0.3,0.05,0.1,0.1,0.1,0.1
"1635",0.1,0.2,0.25,0.05,0.1,0.1,0.1,0.1
"1636",0.15,0.15,0.25,0.05,0.1,0.1,0.1,0.1
"1637",0.15,0.2,0.2,0.05,0.1,0.1,0.1,0.1
"1638",0.15,0.15,0.2,0.05,0.1,0.1,0.1,0.15
"1639",0.15,0.15,0.15,0.05,0.1,0.1,0.15,0.15
"1640",0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1
"1641",0.1,0.15,0.25,0.1,0.1,0.1,0.1,0.1
"1642",0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1
"1643",0.15,0.15,0.2,0.1,0.1,0.1,0.1,0.1
"1644",0.15,0.15,0.15,0.1,0.1,0.1,0.1,0.15
"1645",0,0,0,1,0,0,0,0
"1646",0,0,0.05,0.95,0,0,0,0
"1647",0,0,0.1,0.9,0,0,0,0
"1648",0,0,0.15,0.85,0,0,0,0
"1649",0,0,0.2,0.8,0,0,0,0
"1650",0,0,0.25,0.75,0,0,0,0
"1651",0,0,0.3,0.7,0,0,0,0
"1652",0,0,0.35,0.65,0,0,0,0
"1653",0,0,0.4,0.6,0,0,0,0
"1654",0,0,0.45,0.55,0,0,0,0
"1655",0,0,0.5,0.5,0,0,0,0
"1656",0,0.05,0.05,0.9,0,0,0,0
"1657",0,0.05,0.1,0.85,0,0,0,0
"1658",0,0.05,0.15,0.8,0,0,0,0
"1659",0,0.05,0.2,0.75,0,0,0,0
"1660",0,0.05,0.25,0.7,0,0,0,0
"1661",0,0.05,0.3,0.65,0,0,0,0
"1662",0,0.05,0.35,0.6,0,0,0,0
"1663",0,0.05,0.4,0.55,0,0,0,0
"1664",0,0.05,0.45,0.5,0,0,0,0
"1665",0,0.1,0.1,0.8,0,0,0,0
"1666",0,0.1,0.15,0.75,0,0,0,0
"1667",0,0.1,0.2,0.7,0,0,0,0
"1668",0,0.1,0.25,0.65,0,0,0,0
"1669",0,0.1,0.3,0.6,0,0,0,0
"1670",0,0.1,0.35,0.55,0,0,0,0
"1671",0,0.1,0.4,0.5,0,0,0,0
"1672",0,0.1,0.45,0.45,0,0,0,0
"1673",0,0.15,0.15,0.7,0,0,0,0
"1674",0,0.15,0.2,0.65,0,0,0,0
"1675",0,0.15,0.25,0.6,0,0,0,0
"1676",0,0.15,0.3,0.55,0,0,0,0
"1677",0,0.15,0.35,0.5,0,0,0,0
"1678",0,0.15,0.4,0.45,0,0,0,0
"1679",0,0.2,0.2,0.6,0,0,0,0
"1680",0,0.2,0.25,0.55,0,0,0,0
"1681",0,0.2,0.3,0.5,0,0,0,0
"1682",0,0.2,0.35,0.45,0,0,0,0
"1683",0,0.2,0.4,0.4,0,0,0,0
"1684",0,0.25,0.25,0.5,0,0,0,0
"1685",0,0.25,0.3,0.45,0,0,0,0
"1686",0,0.25,0.35,0.4,0,0,0,0
"1687",0,0.3,0.3,0.4,0,0,0,0
"1688",0.05,0.05,0.05,0.85,0,0,0,0
"1689",0.05,0.05,0.1,0.8,0,0,0,0
"1690",0.05,0.05,0.15,0.75,0,0,0,0
"1691",0.05,0.05,0.2,0.7,0,0,0,0
"1692",0.05,0.05,0.25,0.65,0,0,0,0
"1693",0.05,0.05,0.3,0.6,0,0,0,0
"1694",0.05,0.05,0.35,0.55,0,0,0,0
"1695",0.05,0.05,0.4,0.5,0,0,0,0
"1696",0.05,0.05,0.45,0.45,0,0,0,0
"1697",0.05,0.1,0.1,0.75,0,0,0,0
"1698",0.05,0.1,0.15,0.7,0,0,0,0
"1699",0.05,0.1,0.2,0.65,0,0,0,0
"1700",0.05,0.1,0.25,0.6,0,0,0,0
"1701",0.05,0.1,0.3,0.55,0,0,0,0
"1702",0.05,0.1,0.35,0.5,0,0,0,0
"1703",0.05,0.1,0.4,0.45,0,0,0,0
"1704",0.05,0.15,0.15,0.65,0,0,0,0
"1705",0.05,0.15,0.2,0.6,0,0,0,0
"1706",0.05,0.15,0.25,0.55,0,0,0,0
"1707",0.05,0.15,0.3,0.5,0,0,0,0
"1708",0.05,0.15,0.35,0.45,0,0,0,0
"1709",0.05,0.15,0.4,0.4,0,0,0,0
"1710",0.05,0.2,0.2,0.55,0,0,0,0
"1711",0.05,0.2,0.25,0.5,0,0,0,0
"1712",0.05,0.2,0.3,0.45,0,0,0,0
"1713",0.05,0.2,0.35,0.4,0,0,0,0
"1714",0.05,0.25,0.25,0.45,0,0,0,0
"1715",0.05,0.25,0.3,0.4,0,0,0,0
"1716",0.05,0.25,0.35,0.35,0,0,0,0
"1717",0.1,0.1,0.1,0.7,0,0,0,0
"1718",0.1,0.1,0.15,0.65,0,0,0,0
"1719",0.1,0.1,0.2,0.6,0,0,0,0
"1720",0.1,0.1,0.25,0.55,0,0,0,0
"1721",0.1,0.1,0.3,0.5,0,0,0,0
"1722",0.1,0.1,0.35,0.45,0,0,0,0
"1723",0.1,0.1,0.4,0.4,0,0,0,0
"1724",0.1,0.15,0.15,0.6,0,0,0,0
"1725",0.1,0.15,0.2,0.55,0,0,0,0
"1726",0.1,0.15,0.25,0.5,0,0,0,0
"1727",0.1,0.15,0.3,0.45,0,0,0,0
"1728",0.1,0.15,0.35,0.4,0,0,0,0
"1729",0.1,0.2,0.2,0.5,0,0,0,0
"1730",0.1,0.2,0.25,0.45,0,0,0,0
"1731",0.1,0.2,0.3,0.4,0,0,0,0
"1732",0.1,0.25,0.25,0.4,0,0,0,0
"1733",0.1,0.25,0.3,0.35,0,0,0,0
"1734",0.1,0.3,0.3,0.3,0,0,0,0
"1735",0.15,0.15,0.15,0.55,0,0,0,0
"1736",0.15,0.15,0.2,0.5,0,0,0,0
"1737",0.15,0.15,0.25,0.45,0,0,0,0
"1738",0.15,0.15,0.3,0.4,0,0,0,0
"1739",0.15,0.2,0.2,0.45,0,0,0,0
"1740",0.15,0.2,0.25,0.4,0,0,0,0
"1741",0.15,0.25,0.25,0.35,0,0,0,0
"1742",0.15,0.25,0.3,0.3,0,0,0,0
"1743",0.2,0.2,0.2,0.4,0,0,0,0
"1744",0.2,0.2,0.25,0.35,0,0,0,0
"1745",0.2,0.2,0.3,0.3,0,0,0,0
"1746",0.2,0.25,0.25,0.3,0,0,0,0
"1747",0.25,0.25,0.25,0.25,0,0,0,0
"1748",0.05,0.05,0.05,0.8,0,0,0,0.05
"1749",0.05,0.05,0.1,0.75,0,0,0,0.05
"1750",0.05,0.05,0.15,0.7,0,0,0,0.05
"1751",0.05,0.05,0.2,0.65,0,0,0,0.05
"1752",0.05,0.05,0.25,0.6,0,0,0,0.05
"1753",0.05,0.05,0.3,0.55,0,0,0,0.05
"1754",0.05,0.05,0.35,0.5,0,0,0,0.05
"1755",0.05,0.05,0.4,0.45,0,0,0,0.05
"1756",0.05,0.1,0.1,0.7,0,0,0,0.05
"1757",0.05,0.1,0.15,0.65,0,0,0,0.05
"1758",0.05,0.1,0.2,0.6,0,0,0,0.05
"1759",0.05,0.1,0.25,0.55,0,0,0,0.05
"1760",0.05,0.1,0.3,0.5,0,0,0,0.05
"1761",0.05,0.1,0.35,0.45,0,0,0,0.05
"1762",0.05,0.1,0.4,0.4,0,0,0,0.05
"1763",0.05,0.15,0.15,0.6,0,0,0,0.05
"1764",0.05,0.15,0.2,0.55,0,0,0,0.05
"1765",0.05,0.15,0.25,0.5,0,0,0,0.05
"1766",0.05,0.15,0.3,0.45,0,0,0,0.05
"1767",0.05,0.15,0.35,0.4,0,0,0,0.05
"1768",0.05,0.2,0.2,0.5,0,0,0,0.05
"1769",0.05,0.2,0.25,0.45,0,0,0,0.05
"1770",0.05,0.2,0.3,0.4,0,0,0,0.05
"1771",0.05,0.25,0.25,0.4,0,0,0,0.05
"1772",0.05,0.25,0.3,0.35,0,0,0,0.05
"1773",0.05,0.3,0.3,0.3,0,0,0,0.05
"1774",0.1,0.1,0.1,0.65,0,0,0,0.05
"1775",0.1,0.1,0.15,0.6,0,0,0,0.05
"1776",0.1,0.1,0.2,0.55,0,0,0,0.05
"1777",0.1,0.1,0.25,0.5,0,0,0,0.05
"1778",0.1,0.1,0.3,0.45,0,0,0,0.05
"1779",0.1,0.1,0.35,0.4,0,0,0,0.05
"1780",0.1,0.15,0.15,0.55,0,0,0,0.05
"1781",0.1,0.15,0.2,0.5,0,0,0,0.05
"1782",0.1,0.15,0.25,0.45,0,0,0,0.05
"1783",0.1,0.15,0.3,0.4,0,0,0,0.05
"1784",0.1,0.2,0.2,0.45,0,0,0,0.05
"1785",0.1,0.2,0.25,0.4,0,0,0,0.05
"1786",0.1,0.25,0.25,0.35,0,0,0,0.05
"1787",0.1,0.25,0.3,0.3,0,0,0,0.05
"1788",0.15,0.15,0.15,0.5,0,0,0,0.05
"1789",0.15,0.15,0.2,0.45,0,0,0,0.05
"1790",0.15,0.15,0.25,0.4,0,0,0,0.05
"1791",0.15,0.2,0.2,0.4,0,0,0,0.05
"1792",0.15,0.2,0.25,0.35,0,0,0,0.05
"1793",0.15,0.2,0.3,0.3,0,0,0,0.05
"1794",0.15,0.25,0.25,0.3,0,0,0,0.05
"1795",0.2,0.2,0.2,0.35,0,0,0,0.05
"1796",0.2,0.2,0.25,0.3,0,0,0,0.05
"1797",0.2,0.25,0.25,0.25,0,0,0,0.05
"1798",0.1,0.1,0.1,0.6,0,0,0,0.1
"1799",0.1,0.1,0.15,0.55,0,0,0,0.1
"1800",0.1,0.1,0.2,0.5,0,0,0,0.1
"1801",0.1,0.1,0.25,0.45,0,0,0,0.1
"1802",0.1,0.1,0.3,0.4,0,0,0,0.1
"1803",0.1,0.15,0.15,0.5,0,0,0,0.1
"1804",0.1,0.15,0.2,0.45,0,0,0,0.1
"1805",0.1,0.15,0.25,0.4,0,0,0,0.1
"1806",0.1,0.2,0.2,0.4,0,0,0,0.1
"1807",0.1,0.2,0.25,0.35,0,0,0,0.1
"1808",0.1,0.2,0.3,0.3,0,0,0,0.1
"1809",0.1,0.25,0.25,0.3,0,0,0,0.1
"1810",0.15,0.15,0.15,0.45,0,0,0,0.1
"1811",0.15,0.15,0.2,0.4,0,0,0,0.1
"1812",0.15,0.15,0.25,0.35,0,0,0,0.1
"1813",0.15,0.15,0.3,0.3,0,0,0,0.1
"1814",0.15,0.2,0.2,0.35,0,0,0,0.1
"1815",0.15,0.2,0.25,0.3,0,0,0,0.1
"1816",0.15,0.25,0.25,0.25,0,0,0,0.1
"1817",0.2,0.2,0.2,0.3,0,0,0,0.1
"1818",0.2,0.2,0.25,0.25,0,0,0,0.1
"1819",0.15,0.15,0.15,0.4,0,0,0,0.15
"1820",0.15,0.15,0.25,0.3,0,0,0,0.15
"1821",0.15,0.2,0.2,0.3,0,0,0,0.15
"1822",0.15,0.2,0.25,0.25,0,0,0,0.15
"1823",0.2,0.2,0.2,0.25,0,0,0,0.15
